,ID,Title,Adult,Budget,Genres,Language,Overview,Popularity,Production Countries,Release Date,Revenue,Runtime,Spoken Languages,Status,Video,Average Vote,Vote Count,Profit,Profitability,Days Out,Years Out,Critical Acclaim,log Budget,log Critical Acclaim
2391,75638,Red Lights,False,14000000.0,"[{'id': 53, 'name': 'Thriller'}]",en,"Two investigators of paranormal hoaxes, the veteran Dr. Margaret Matheson and her young assistant, Tom Buckley, study the most varied metaphysical phenomena with the aim of proving their fraudulent origins. Simon Silver, a legendary blind psychic, reappears after an enigmatic absence of 30 years to become the greatest international challenge to both orthodox science and professional sceptics. Tom starts to develop an intense obsession with Silver, whose magnetism becomes stronger with each new manifestation of inexplicable events. As Tom gets closer to Silver, tension mounts, and his worldview is threatened to its core.",6.994,"[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-03-02,13551174.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.1,588.0,-448826.0,Not Profitable,2561,7.016438356164383,1.400546661460367,16.454567887579532,0.3368626328783672
2392,8363,Superbad,False,20000000.0,"[{'id': 35, 'name': 'Comedy'}]",en,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,12.754000000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-17,121463226.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.0,3319.0,101463226.0,Profitable,4220,11.561643835616438,5.505450236966825,16.811242831518264,1.7057385537452303
2394,290555,Wolves,False,18000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",en,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?",5.078,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2014-08-28,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.8,132.0,-18000000.0,Not Profitable,1652,4.526027397260274,0.46343825665859567,16.70588231586044,-0.7690821139421788
2395,8328,Step Up 2: The Streets,False,23000000.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,"When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets.",12.16,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-14,150816700.0,98.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.5,1241.0,127816700.0,Profitable,4039,11.065753424657535,1.9971527605843031,16.951004773893423,0.6917225465427859
2398,1620,Hitman,False,24000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,"The best-selling videogame, Hitman, roars to life with both barrels blazing in this hardcore action-thriller starring Timothy Olyphant. A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",11.312000000000001,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-11-21,99965753.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,False,5.9,1564.0,75965753.0,Profitable,4124,11.2986301369863,2.237536372453928,16.99356438831222,0.8053754268800796
2399,175541,Black Nativity,False,17500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,"A street-wise teen from Baltimore who has been raised by a single mother travels to New York City to spend the Christmas holiday with his estranged relatives, where he embarks on a surprising and inspirational journey.",2.142,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-27,7018189.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.7,25.0,-10481811.0,Not Profitable,1926,5.276712328767124,0.07398753894080996,16.67771143889374,-2.603858592649366
2400,241254,The Prince,False,18000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",en,A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,10.8,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-22,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,4.8,308.0,-18000000.0,Not Profitable,1658,4.542465753424658,0.89167671893848,16.70588231586044,-0.11465163480782069
2406,193893,Let's Be Cops,False,17000000.0,"[{'id': 35, 'name': 'Comedy'}]",en,"It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",13.219000000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-13,136621271.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.3,1639.0,119621271.0,Profitable,1667,4.567123287671233,6.1941811637672455,16.64872390202049,1.8236103293905226
2408,9988,Beerfest,False,17500000.0,"[{'id': 35, 'name': 'Comedy'}]",en,"During a trip to Germany to scatter their grandfather's ashes, German-American brothers Todd and Jan discover Beerfest, the secret Olympics of downing stout, and want to enter the contest to defend their family's beer-guzzling honor. Their Old Country cousins sneer at the Yanks' chances, prompting the siblings to return to America to prepare for a showdown the following year.",7.553,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-08-25,19179969.0,110.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.8,244.0,1679969.0,Profitable,4577,12.53972602739726,0.3091981647367271,16.67771143889374,-1.1737728978080666
2411,146304,The Best Man Holiday,False,17000000.0,"[{'id': 35, 'name': 'Comedy'}]",en,"When college friends reunite after 15 years over the Christmas holidays, they discover just how easy it is for long-forgotten rivalries and romances to be reignited.",6.712000000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-15,71625195.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.6,142.0,54625195.0,Profitable,1938,5.30958904109589,0.48359133126934983,16.64872390202049,-0.726515085817071
2412,7516,Smokin' Aces,False,17000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",en,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",9.705,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-12-09,57103895.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.5,803.0,40103895.0,Profitable,4471,12.24931506849315,1.1674122120331023,16.64872390202049,0.15478951461437254
2413,41439,Saw: The Final Chapter,False,20000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",en,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",17.09,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-21,136150434.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.0,1405.0,116150434.0,Profitable,3059,8.38082191780822,2.755802549852893,16.811242831518264,1.0137087068449977
2416,38117,Beastly,False,17000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",en,"A curse transforms a handsome and arrogant young man into everything he detests in this contemporary retelling of Beauty and the Beast. Wealthy Kyle Kingson has everything a teenager could want in life, but he still gets off on humiliating the weaker and less attractive. When Kyle invites his misfit classmate Kendra to an environmental rally at their school, she questions his motivations but reluctantly accepts. Later, Kyle blows Kendra off, prompting the spurned goth girl to cast a dark spell on the swaggering egotist.",10.315,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-01-21,43165571.0,86.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.1,1645.0,26165571.0,Profitable,2967,8.128767123287671,3.382035726322885,16.64872390202049,1.218477814087916
2417,9792,The Hills Have Eyes,False,15000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",9.171,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-03-10,69623713.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.2,1284.0,54623713.0,Profitable,4745,13.0,1.6777239199157008,16.523560759066484,0.5174380652569242
2421,13960,ATL,False,20000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",en,"As four friends prepare for life after high school, different challenges bring about turning points in each of their lives. The dramas unfold and resolve at their local rollerskating rink, Cascade.",4.102,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-03-31,21170563.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.7,57.0,1170563.0,Profitable,4724,12.942465753424658,0.08084250635055039,16.811242831518264,-2.5152523830857825
2422,114150,Pitch Perfect,False,17000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",en,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",11.485999999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-09-28,115350426.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.3,3989.0,98350426.0,Profitable,2351,6.441095890410959,12.386091025095704,16.64872390202049,2.5165741515196824
2428,26390,Brooklyn's Finest,False,17000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,Enforcing the law within the notoriously rough Brownsville section of the city and especially within the Van Dyke housing projects is the NYPD's sixty-fifth precinct. Three police officers struggle with the sometimes fine line between right and wrong.,7.5760000000000005,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-16,36440201.0,133.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.3,431.0,19440201.0,Profitable,3702,10.142465753424657,0.7334683954619124,16.64872390202049,-0.30997076963220804
2430,109428,Evil Dead,False,17000000.0,"[{'id': 27, 'name': 'Horror'}]",en,"The fourth installment of the Evil Dead franchise, serving as both a reboot and as a loose continuation of the series. Mia, a young woman struggling with sobriety, heads to a remote cabin with a group of friends where the discovery of a Book of the Dead unwittingly summon up dormant demons which possess the youngsters one by one.",10.582,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-04-05,97542952.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.4,2557.0,80542952.0,Profitable,2162,5.923287671232877,7.569287696577244,16.64872390202049,2.0240989674576593
2431,23049,My Life in Ruins,False,17000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,"A Greek tour guide named Georgia attempts to recapture her kefi (Greek for mojo) by guiding a ragtag group of tourists around Greece and showing them the beauty of her native land. Along the way, she manages to open their eyes to the wonders of an exotic foreign land while beginning to see the world through a new set of eyes in the process.",6.234,"[{'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-02-06,20455276.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.8,201.0,3455276.0,Profitable,3681,10.084931506849315,0.31670741646291767,16.64872390202049,-1.1497769077675717
2432,9310,American Dreamz,False,17000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",en,"The new season of ""American Dreamz,"" the wildly popular television singing contest, has captured the country's attention, as the competition looks to be between a young Midwestern gal (Moore) and a showtunes-loving young man from Orange County (Golzari). Recently awakened President Staton (Quaid) even wants in on the craze, as he signs up for the potential explosive season finale.",8.274,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-03-04,7314027.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,False,5.0,152.0,-9685973.0,Not Profitable,4751,13.016438356164384,0.1599663228793938,16.64872390202049,-1.8327919679065445
2435,7304,Running Scared,False,17000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,"After a drug-op gone bad, Joey Gazelle is put in charge of disposing the gun that shot a dirty cop. But things goes wrong for Joey after the neighbor kid stole the gun and used it to shoot his abusive father. Now Joey has to find the kid and the gun before the police and the mob find them first.",8.423,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-01-06,9500000.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,False,7.0,474.0,-7500000.0,Not Profitable,4808,13.172602739726027,0.690099833610649,16.64872390202049,-0.3709190054646536
2438,1491,The Illusionist,False,40000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",en,"With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crowned prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",11.722000000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-08-18,86915017.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.2,2604.0,46915017.0,Profitable,4584,12.558904109589042,4.0900523560209425,17.50439001207821,1.408557770955894
2441,255343,Escobar: Paradise Lost,False,17000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",en,"For Pablo Escobar family is everything. When young surfer Nick falls for Escobar's niece, Maria, he finds his life on the line when he's pulled into the dangerous world of the family business.",9.687000000000001,"[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2014-10-11,3758328.0,120.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.3,448.0,-13241672.0,Not Profitable,1608,4.405479452054794,1.755223880597015,16.64872390202049,0.5625964160735606
2442,4723,Southland Tales,False,17000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",9.754,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-05-15,374743.0,144.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.1,243.0,-16625257.0,Not Profitable,4679,12.819178082191781,0.2648642872408634,16.64872390202049,-1.3285377077953877
2443,10800,Dragon Hunters,False,15000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",fr,"Dragon Hunters is a fantastic tale telling the adventures of two dragon hunters: the world has become a vast conglomerate of islands of varying size and shape. This babbling universe is mainly peopled with ruthless rogues, surly peasants and illiterate, petty lords Their main concerns revolve around two fundamental rules : Eat and don't get eaten.",5.712999999999999,"[{'iso_3166_1': 'FR', 'name': 'France'}]",2008-03-19,0.0,80.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,False,6.4,201.0,-15000000.0,Not Profitable,4005,10.972602739726028,0.3211985018726592,16.523560759066484,-1.1356959610777577
2445,79694,The Apparition,False,17000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,"Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.",5.8,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-08-23,9627492.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,4.3,212.0,-7372508.0,Not Profitable,2387,6.53972602739726,0.3819019689987432,16.64872390202049,-0.9625913289673009
2447,18615,Fur: An Imaginary Portrait of Diane Arbus,False,16800000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",en,"In 1958 New York Diane Arbus is a housewife and mother who works as an assistant to her husband, a photographer employed by her wealthy parents. Respectable though her life is, she cannot help but feel uncomfortable in her privileged world. One night, a new neighbor catches Diane's eye, and the enigmatic man inspires her to set forth on the path to discovering her own artistry.",6.204,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-08-30,2281089.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.2,126.0,-14518911.0,Not Profitable,4572,12.526027397260274,0.17086614173228348,16.636889444373487,-1.7668748259121774
2450,2977,Becoming Jane,False,16500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.,9.937999999999999,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-03-02,37311672.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.2,577.0,20811672.0,Profitable,4388,12.021917808219179,0.946763901549681,16.61887093887081,-0.05470552886501158
2451,10760,Sydney White,False,16500000.0,"[{'id': 35, 'name': 'Comedy'}]",en,A modern retelling of Snow White set against students in their freshman year of college in the greek system.,8.571,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-21,13620075.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.4,552.0,-2879925.0,Not Profitable,4185,11.465753424657533,0.84415770609319,16.61887093887081,-0.1694159462808542
2459,74643,The Artist,False,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",12.333,"[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2011-06-26,133432856.0,100.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,False,7.4,1704.0,118432856.0,Profitable,2811,7.701369863013698,4.485805763073639,16.523560759066484,1.5009181366928532
2460,13788,The Unborn,False,16000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",en,A young woman fights the spirit that is slowly taking possession of her.,6.7860000000000005,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-09,76514050.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,False,5.0,664.0,60514050.0,Profitable,3709,10.161643835616438,0.8951199784308439,16.588099280204055,-0.11079751557905657
2461,83666,Moonrise Kingdom,False,16000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",11.782,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-05-24,68263166.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.7,2855.0,52263166.0,Profitable,2478,6.789041095890411,8.871468926553673,16.588099280204055,2.182840388760661
2462,10781,The Texas Chainsaw Massacre: The Beginning,False,16000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.",11.884,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-10-06,51764406.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.0,760.0,35764406.0,Profitable,4535,12.424657534246576,1.0055126791620728,16.588099280204055,0.005497539959194784
2463,318850,The Young Messiah,False,18500000.0,"[{'id': 18, 'name': 'Drama'}]",en,"Tells the story of Jesus Christ at age seven as he and his family depart Egypt to return home to Nazareth. Told from his childhood perspective, it follows young Jesus as he grows into his religious identity.",3.388,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-03-10,6490401.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.2,47.0,-12009599.0,Not Profitable,1092,2.9917808219178084,0.2668498168498169,16.733281290048552,-1.3210692625437457
2465,1417,Pan's Labyrinth,False,19000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",es,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",13.312999999999999,"[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",2006-08-25,83258226.0,118.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,False,7.7,5621.0,64258226.0,Profitable,4577,12.53972602739726,9.456346952152066,16.759949537130716,2.2466861512080714
2468,49950,The Roommate,False,16000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",en,"When Sara, a young design student from Iowa, arrives for college in Los Angeles, she is eager to fit in and get to know the big city. Her wealthy roommate, Rebecca, is more than eager to take Sara under her wing and show her the ropes. The two become close, but when Sara begins to branch out and make more friends on campus, Rebecca becomes resentful. Alarmed, Sara moves in with her new boyfriend, causing Rebecca's behavior to take a violent turn.",4.931,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-02-04,52545707.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.3,379.0,36545707.0,Profitable,2953,8.09041095890411,0.680223501523874,16.588099280204055,-0.3853338561034202
2471,4638,Hot Fuzz,False,12000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",en,"As a former London constable, Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",11.853,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-02-14,80573774.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.5,3731.0,68573774.0,Profitable,4404,12.065753424657535,6.353882833787466,16.300417207752275,1.849066095920852
2472,13972,The Women,False,16000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,"The story centers on a group of gossipy, high-society women who spend their days at the beauty salon and haunting fashion shows. The sweet, happily-wedded Mary Haines finds her marriage in trouble when shop girl Crystal Allen gets her hooks into Mary's man.",8.49,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-12,50007546.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,4.8,173.0,34007546.0,Profitable,3828,10.487671232876712,0.21692789968652038,16.588099280204055,-1.5281902401612206
2473,5038,Vicky Cristina Barcelona,False,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,"Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",7.497000000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2008-08-15,96408652.0,96.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.8,1870.0,81408652.0,Profitable,3856,10.564383561643835,3.2977178423236513,16.523560759066484,1.193230666300257
2474,13491,Arn: The Knight Templar,False,25000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",sv,"Arn, the son of a high-ranking Swedish nobleman is educated in a monastery and sent to the Holy Land as a knight templar to do penance for a forbidden love.",7.107,"[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2007-12-25,0.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,False,6.3,126.0,-25000000.0,Not Profitable,4090,11.205479452054794,0.19408312958435206,17.034386382832476,-1.6394687086878825
